"alpha_try_array" "avg_obj" "obj_uncertainty"
"1" 0 0 0
"2" 0.00746268656716418 0.00944444444444444 0.0209736204482576
"3" 0.0149253731343284 0.0455555555555556 0.0241838986772465
"4" 0.0223880597014925 0.0811111111111111 0.0319971628621326
"5" 0.0298507462686567 0.114444444444444 0.0401238884548998
"6" 0.0373134328358209 0.145 0.0438903450581714
"7" 0.0447761194029851 0.178333333333333 0.046242392862158
"8" 0.0522388059701493 0.211111111111111 0.0493125202554775
"9" 0.0597014925373134 0.241666666666667 0.0507918344833185
"10" 0.0671641791044776 0.267777777777778 0.0576918120723993
"11" 0.0746268656716418 0.293333333333333 0.0569849777724984
"12" 0.082089552238806 0.318888888888889 0.0477841720462112
"13" 0.0895522388059701 0.341111111111111 0.0529819136824402
"14" 0.0970149253731343 0.357222222222222 0.0548524531803522
"15" 0.104477611940299 0.379444444444444 0.0558661352293991
"16" 0.111940298507463 0.403333333333333 0.0578213597177197
"17" 0.119402985074627 0.420555555555556 0.0565318261027718
"18" 0.126865671641791 0.431666666666667 0.0574074074074074
"19" 0.134328358208955 0.443888888888889 0.0588236302750689
"20" 0.141791044776119 0.456111111111111 0.0581841660737136
"21" 0.149253731343284 0.468333333333333 0.0607837369379685
"22" 0.156716417910448 0.48 0.059887244927452
"23" 0.164179104477612 0.492222222222222 0.0631804522564148
"24" 0.171641791044776 0.504444444444444 0.063505289627712
"25" 0.17910447761194 0.517777777777778 0.0660087249123869
"26" 0.186567164179104 0.533333333333333 0.0679267373799058
"27" 0.194029850746269 0.547777777777778 0.0611748468777
"28" 0.201492537313433 0.561111111111111 0.0582939046908444
"29" 0.208955223880597 0.574444444444444 0.0607657827987678
"30" 0.216417910447761 0.589444444444444 0.060082144376071
"31" 0.223880597014925 0.598888888888889 0.0649133450215787
"32" 0.23134328358209 0.613888888888889 0.0662421011297954
"33" 0.238805970149254 0.626666666666667 0.0641888969416429
"34" 0.246268656716418 0.635555555555556 0.0671512504367295
"35" 0.253731343283582 0.647222222222222 0.0643320161760454
"36" 0.261194029850746 0.656111111111111 0.0599782768174135
"37" 0.26865671641791 0.663888888888889 0.0592881873836375
"38" 0.276119402985075 0.677777777777778 0.0580258853185659
"39" 0.283582089552239 0.687222222222222 0.0545103703104324
"40" 0.291044776119403 0.7 0.0517796515125579
"41" 0.298507462686567 0.711111111111111 0.0517796515125579
"42" 0.305970149253731 0.724444444444444 0.0529230383295703
"43" 0.313432835820896 0.736111111111111 0.054349994805919
"44" 0.32089552238806 0.746666666666667 0.0519719628579405
"45" 0.328358208955224 0.754444444444444 0.0506720023968965
"46" 0.335820895522388 0.761111111111111 0.0520798259200607
"47" 0.343283582089552 0.77 0.0552855391062492
"48" 0.350746268656716 0.778888888888889 0.0535438233140776
"49" 0.358208955223881 0.786666666666667 0.0533922233794041
"50" 0.365671641791045 0.791111111111111 0.054203525690507
"51" 0.373134328358209 0.8 0.0535554670726831
"52" 0.380597014925373 0.809444444444444 0.0542811173954531
"53" 0.388059701492537 0.822222222222222 0.0541344619219311
"54" 0.395522388059701 0.832222222222222 0.0541229427257326
"55" 0.402985074626866 0.840555555555556 0.0561999663166426
"56" 0.41044776119403 0.851666666666667 0.0547386630916574
