"alpha_try_array" "avg_obj" "obj_uncertainty"
"1" 0 0 0
"2" 0.00740740740740741 0.0411764705882353 0.0284144642082146
"3" 0.0148148148148148 0.0647058823529412 0.0186016332951081
"4" 0.0222222222222222 0.105882352941176 0.0248021777268108
"5" 0.0296296296296296 0.152941176470588 0.0303763399702543
"6" 0.0370370370370370 0.170588235294118 0.0333909536586792
"7" 0.0444444444444444 0.176470588235294 0.0392156862745098
"8" 0.0518518518518519 0.188235294117647 0.0372032665902162
"9" 0.0592592592592593 0.2 0.0568289284164292
"10" 0.0666666666666667 0.229411764705882 0.0434038110219189
"11" 0.0740740740740741 0.247058823529412 0.0248021777268108
"12" 0.0814814814814815 0.258823529411765 0.0303763399702543
"13" 0.0888888888888889 0.282352941176471 0.0248021777268108
"14" 0.0962962962962963 0.294117647058824 0.0277296776935901
"15" 0.103703703703704 0.317647058823529 0.0303763399702543
"16" 0.111111111111111 0.335294117647059 0.0284144642082146
"17" 0.118518518518519 0.370588235294118 0.0397028563359149
"18" 0.125925925925926 0.376470588235294 0.0303763399702542
"19" 0.133333333333333 0.382352941176471 0.0310027221585135
"20" 0.140740740740741 0.4 0.0372032665902162
"21" 0.148148148148148 0.4 0.0372032665902162
"22" 0.155555555555556 0.417647058823529 0.0434038110219189
"23" 0.162962962962963 0.447058823529412 0.0568289284164292
"24" 0.170370370370370 0.464705882352941 0.058495819177162
"25" 0.177777777777778 0.488235294117647 0.0682059887487298
"26" 0.185185185185185 0.517647058823529 0.0607526799405085
"27" 0.192592592592593 0.547058823529412 0.0623147003218459
"28" 0.2 0.588235294117647 0.0679235610811325
"29" 0.207407407407407 0.617647058823529 0.0796474353395682
"30" 0.214814814814815 0.629411764705882 0.073627385707916
"31" 0.222222222222222 0.647058823529412 0.0679235610811324
"32" 0.229629629629630 0.652941176470588 0.0704246470434038
"33" 0.237037037037037 0.670588235294118 0.0744065331804324
"34" 0.244444444444444 0.676470588235294 0.074664442214352
"35" 0.251851851851852 0.688235294117647 0.073627385707916
"36" 0.259259259259259 0.688235294117647 0.073627385707916
"37" 0.266666666666667 0.688235294117647 0.073627385707916
"38" 0.274074074074074 0.688235294117647 0.073627385707916
"39" 0.281481481481481 0.688235294117647 0.073627385707916
"40" 0.288888888888889 0.688235294117647 0.073627385707916
"41" 0.296296296296296 0.694117647058824 0.0667819073173584
"42" 0.303703703703704 0.7 0.0647355843890948
"43" 0.311111111111111 0.705882352941177 0.0679235610811324
