"alpha_try_array" "avg_pur" "pur_uncertainty"
"1" 0 NA NA
"2" 0.00740740740740741 0.7 0.460566186471838
"3" 0.0148148148148148 0.555 0.255198476927788
"4" 0.0222222222222222 0.536666666666667 0.216569519790660
"5" 0.0296296296296296 0.515 0.177026506033373
"6" 0.0370370370370370 0.498 0.166957322315457
"7" 0.0444444444444444 0.48 0.144638564199343
"8" 0.0518518518518519 0.46 0.119402069734382
"9" 0.0592592592592593 0.4475 0.097603868527406
"10" 0.0666666666666667 0.426666666666667 0.0889449879092343
"11" 0.0740740740740741 0.418 0.0833393937190243
"12" 0.0814814814814815 0.399090909090909 0.0741087794703875
"13" 0.0888888888888889 0.391666666666667 0.0675239492783886
"14" 0.0962962962962963 0.381538461538462 0.065527290744295
"15" 0.103703703703704 0.375714285714286 0.0662790214066485
"16" 0.111111111111111 0.368 0.0610274909994503
"17" 0.118518518518519 0.365625 0.0617856908265101
"18" 0.125925925925926 0.361176470588235 0.0636850276038556
"19" 0.133333333333333 0.362222222222222 0.0608990300155922
"20" 0.140740740740741 0.365263157894737 0.0578584778438457
"21" 0.148148148148148 0.368 0.051010001000002
"22" 0.155555555555556 0.365714285714286 0.0505948490492356
"23" 0.162962962962963 0.364545454545455 0.0465792892405961
"24" 0.170370370370370 0.369565217391304 0.0480670259471797
"25" 0.177777777777778 0.373333333333333 0.0480833544865127
"26" 0.185185185185185 0.3748 0.0435421541947478
"27" 0.192592592592593 0.374615384615385 0.0425629791746605
"28" 0.2 0.371111111111111 0.0390333660285833
"29" 0.207407407407407 0.369285714285714 0.0370319690066513
"30" 0.214814814814815 0.367931034482759 0.0366949737269065
"31" 0.222222222222222 0.362666666666667 0.0355429270502538
"32" 0.229629629629630 0.357096774193548 0.0355903494395411
"33" 0.237037037037037 0.3525 0.0352771315458189
"34" 0.244444444444444 0.346060606060606 0.0345051021175821
"35" 0.251851851851852 0.340294117647059 0.0332480296770169
"36" 0.259259259259259 0.333714285714286 0.0303569094295414
"37" 0.266666666666667 0.329444444444444 0.0295506101193147
"38" 0.274074074074074 0.324324324324324 0.0274334712931109
"39" 0.281481481481481 0.318157894736842 0.0256685422093088
"40" 0.288888888888889 0.312307692307692 0.0256099267506965
"41" 0.296296296296296 0.3085 0.0264049658629248
"42" 0.303703703703704 0.304146341463415 0.0258156995879055
"43" 0.311111111111111 0.300238095238095 0.0264082077295805
"44" 0.318518518518519 0.296744186046512 0.0262610713745883
"45" 0.325925925925926 0.293181818181818 0.0253327467737597
"46" 0.333333333333333 0.291333333333333 0.0242395247050128
"47" 0.340740740740741 0.290217391304348 0.0234045835619111
"48" 0.348148148148148 0.287446808510638 0.0212755211420011
"49" 0.355555555555556 0.287083333333333 0.0197708888808280
"50" 0.362962962962963 0.285714285714286 0.0207150701601042
"51" 0.370370370370370 0.2824 0.0197519977253293
"52" 0.377777777777778 0.279411764705882 0.0185650621508829
"53" 0.385185185185185 0.276346153846154 0.0184687809544113
"54" 0.392592592592593 0.273396226415094 0.0180885337950909
"55" 0.4 0.271111111111111 0.0179524404059392
"56" 0.407407407407407 0.269636363636364 0.0163554718944423
"57" 0.414814814814815 0.267142857142857 0.0162359305916498
"58" 0.422222222222222 0.265789473684211 0.0162322005749835
"59" 0.42962962962963 0.263275862068966 0.0158541542806135
"60" 0.437037037037037 0.260508474576271 0.0159170428402296
"61" 0.444444444444444 0.258 0.0159755705756901
"62" 0.451851851851852 0.25672131147541 0.0151400280578114
"63" 0.459259259259259 0.254354838709677 0.0141048131166653
"64" 0.466666666666667 0.251587301587302 0.0137926416151416
"65" 0.474074074074074 0.24921875 0.013577131589905
"66" 0.481481481481481 0.247230769230769 0.0131664289113612
"67" 0.488888888888889 0.245454545454545 0.0123711603170868
"68" 0.496296296296296 0.243731343283582 0.0116300334539622
"69" 0.503703703703704 0.240735294117647 0.0111889335397189
"70" 0.511111111111111 0.238405797101449 0.0109727692126912
"71" 0.518518518518518 0.236 0.0104486059508541
"72" 0.525925925925926 0.233239436619718 0.0096672583483446
"73" 0.533333333333333 0.230833333333333 0.00855485588988327
"74" 0.540740740740741 0.228356164383562 0.00804082114936883
"75" 0.548148148148148 0.225675675675676 0.00756191044742809
"76" 0.555555555555556 0.223066666666667 0.00730419678572696
"77" 0.562962962962963 0.220394736842105 0.00709067752941736
"78" 0.57037037037037 0.217792207792208 0.0066182431047868
"79" 0.577777777777778 0.21525641025641 0.00584676950733421
"80" 0.585185185185185 0.212784810126582 0.00530524081832793
"81" 0.592592592592593 0.210375 0.00471906460085796
"82" 0.6 0.208024691358025 0.00443049729978564
"83" 0.607407407407407 0.205609756097561 0.00425286692707045
"84" 0.614814814814815 0.203132530120482 0.00420162756650334
"85" 0.622222222222222 0.200833333333333 0.00402378177368608
"86" 0.62962962962963 0.198470588235294 0.00397644316458390
"87" 0.637037037037037 0.196162790697674 0.00393020545336780
"88" 0.644444444444444 0.194022988505747 0.00375400726863322
"89" 0.651851851851852 0.192272727272727 0.00309840823118512
"90" 0.659259259259259 0.190112359550562 0.00306359465555383
"91" 0.666666666666667 0.188111111111111 0.00284924888862492
"92" 0.674074074074074 0.186153846153846 0.00262289292940596
"93" 0.681481481481481 0.184239130434783 0.00238090123432163
"94" 0.688888888888889 0.182258064516129 0.00235530014578054
"95" 0.696296296296296 0.180319148936170 0.00233024376125096
"96" 0.703703703703704 0.178421052631579 0.00230571487955358
"97" 0.711111111111111 0.1765625 0.0022816970162249
"98" 0.718518518518519 0.174742268041237 0.00225817436657310
"99" 0.725925925925926 0.173061224489796 0.00200965699558094
"100" 0.733333333333333 0.171414141414141 0.00173178391916935
"101" 0.740740740740741 0.1698 0.00140705294136290
"102" 0.748148148148148 0.168118811881188 0.00139312172412168
"103" 0.755555555555556 0.166470588235294 0.00137946366800284
"104" 0.762962962962963 0.164854368932039 0.00136607081685718
"105" 0.77037037037037 0.163269230769231 0.00135293552054125
"106" 0.777777777777778 0.161714285714286 0.00134005042034562
"107" 0.785185185185185 0.160283018867925 0.000943396226415094
"108" 0.792592592592593 0.158785046728972 0.000934579439252336
"109" 0.8 0.157314814814815 0.000925925925925926
"110" 0.807407407407407 0.155871559633028 0.00091743119266055
"111" 0.814814814814815 0.154454545454545 0.00090909090909091
"112" 0.822222222222222 0.153063063063063 0.0009009009009009
"113" 0.82962962962963 0.151696428571429 0.000892857142857143
"114" 0.837037037037037 0.150353982300885 0.00088495575221239
"115" 0.844444444444444 0.149035087719298 0.00087719298245614
"116" 0.851851851851852 0.147739130434783 0.000869565217391304
"117" 0.85925925925926 0.146465517241379 0.000862068965517241
"118" 0.866666666666667 0.145213675213675 0.000854700854700855
"119" 0.874074074074074 0.143983050847458 0.000847457627118644
"120" 0.881481481481482 0.142773109243697 0.000840336134453782
"121" 0.888888888888889 0.141666666666667 0
"122" 0.896296296296296 0.140495867768595 0
"123" 0.903703703703704 0.139344262295082 0
"124" 0.911111111111111 0.138211382113821 0
"125" 0.918518518518519 0.137096774193548 0
"126" 0.925925925925926 0.136 0
"127" 0.933333333333333 0.134920634920635 0
"128" 0.94074074074074 0.133858267716535 0
"129" 0.948148148148148 0.1328125 0
"130" 0.955555555555556 0.131782945736434 0
"131" 0.962962962962963 0.130769230769231 0
"132" 0.97037037037037 0.129770992366412 0
"133" 0.977777777777778 0.128787878787879 0
"134" 0.985185185185185 0.127819548872180 0
"135" 0.992592592592593 0.126865671641791 0
"136" 1 0.125 0
