"alpha_try_array" "avg_obj" "obj_uncertainty"
"1" 0 0 0
"2" 0.00740740740740741 0.0205882352941176 0.0281983814965354
"3" 0.0148148148148148 0.04 0.0372783489402348
"4" 0.0222222222222222 0.0617647058823529 0.0475722144209715
"5" 0.0296296296296296 0.0823529411764706 0.0560860346615054
"6" 0.0370370370370370 0.101176470588235 0.0614846663452694
"7" 0.0444444444444444 0.118823529411765 0.0689348856127331
"8" 0.0518518518518519 0.138235294117647 0.0754212941106596
"9" 0.0592592592592593 0.162941176470588 0.0751799304974393
"10" 0.0666666666666667 0.181764705882353 0.0802354892723401
"11" 0.0740740740740741 0.204117647058824 0.080392156862745
"12" 0.0814814814814815 0.221176470588235 0.0789289032364187
"13" 0.0888888888888889 0.236470588235294 0.0831806297237025
"14" 0.0962962962962963 0.257647058823529 0.0826748652271272
"15" 0.103703703703704 0.277647058823529 0.0848859247225407
"16" 0.111111111111111 0.295882352941176 0.0866686024255309
"17" 0.118518518518519 0.313529411764706 0.0904572673346873
"18" 0.125925925925926 0.338235294117647 0.0943605747834775
"19" 0.133333333333333 0.360588235294118 0.0955677797025941
"20" 0.140740740740741 0.375882352941176 0.0981799346612912
"21" 0.148148148148148 0.394705882352941 0.101471126437730
"22" 0.155555555555556 0.415882352941176 0.101457347556390
"23" 0.162962962962963 0.433529411764706 0.0966587299189973
"24" 0.170370370370370 0.45 0.08980578970416
"25" 0.177777777777778 0.467647058823529 0.0924900110985942
"26" 0.185185185185185 0.485882352941176 0.0899010908971069
"27" 0.192592592592593 0.504117647058824 0.088187747141748
"28" 0.2 0.524117647058824 0.0873274748764809
"29" 0.207407407407407 0.542352941176471 0.0863150123693206
"30" 0.214814814814815 0.561764705882353 0.0874394691192005
"31" 0.222222222222222 0.577058823529412 0.0871672334921006
"32" 0.229629629629630 0.595882352941177 0.0851223504542292
"33" 0.237037037037037 0.616470588235294 0.0829702691883465
"34" 0.244444444444444 0.638823529411765 0.0770919497180789
"35" 0.251851851851852 0.655294117647059 0.0719321464044026
"36" 0.259259259259259 0.675882352941176 0.0588205584514147
"37" 0.266666666666667 0.702941176470588 0.0468317456521199
"38" 0.274074074074074 0.720588235294118 0.039548498631611
"39" 0.281481481481481 0.742941176470588 0.0285433286525829
"40" 0.288888888888889 0.764705882352941 0
"41" 0.296296296296296 0.764705882352941 0
"42" 0.303703703703704 0.764705882352941 0
"43" 0.311111111111111 0.764705882352941 0
"44" 0.318518518518519 0.764705882352941 0
"45" 0.325925925925926 0.765294117647059 0.00588235294117647
"46" 0.333333333333333 0.765882352941176 0.00827678200801704
"47" 0.340740740740741 0.765882352941176 0.00827678200801704
"48" 0.348148148148148 0.765882352941176 0.00827678200801704
"49" 0.355555555555556 0.766470588235294 0.0100850945881038
"50" 0.362962962962963 0.767058823529412 0.0115850815039372
"51" 0.370370370370370 0.767058823529412 0.0115850815039372
"52" 0.377777777777778 0.767058823529412 0.0115850815039372
"53" 0.385185185185185 0.767058823529412 0.0115850815039372
"54" 0.392592592592593 0.767058823529412 0.0115850815039372
"55" 0.4 0.767647058823529 0.0128848772680936
"56" 0.407407407407407 0.767647058823529 0.0128848772680936
"57" 0.414814814814815 0.767647058823529 0.0128848772680936
"58" 0.422222222222222 0.767647058823529 0.0128848772680936
"59" 0.42962962962963 0.767647058823529 0.0128848772680936
"60" 0.437037037037037 0.767647058823529 0.0128848772680936
"61" 0.444444444444444 0.767647058823529 0.0128848772680936
"62" 0.451851851851852 0.767647058823529 0.0128848772680936
"63" 0.459259259259259 0.767647058823529 0.0128848772680936
"64" 0.466666666666667 0.767647058823529 0.0128848772680936
"65" 0.474074074074074 0.767647058823529 0.0128848772680936
"66" 0.481481481481481 0.768235294117647 0.0140401915632907
"67" 0.488888888888889 0.768235294117647 0.0140401915632907
"68" 0.496296296296296 0.768235294117647 0.0140401915632907
"69" 0.503703703703704 0.768235294117647 0.0140401915632907
"70" 0.511111111111111 0.768235294117647 0.0140401915632907
"71" 0.518518518518518 0.768235294117647 0.0140401915632907
