"alpha_try_array" "avg_obj" "obj_uncertainty"
"1" 0 0 0
"2" 0.00740740740740741 0.00588235294117647 0.0186016332951081
"3" 0.0148148148148148 0.0294117647058824 0.0310027221585135
"4" 0.0222222222222222 0.0588235294117647 0.0392156862745098
"5" 0.0296296296296296 0.0823529411764706 0.0411297587517706
"6" 0.0370370370370370 0.123529411764706 0.0333909536586792
"7" 0.0444444444444444 0.164705882352941 0.0372032665902162
"8" 0.0518518518518519 0.211764705882353 0.0411297587517706
"9" 0.0592592592592593 0.247058823529412 0.0372032665902162
"10" 0.0666666666666667 0.288235294117647 0.0333909536586792
"11" 0.0740740740740741 0.323529411764706 0.0415945165403852
"12" 0.0814814814814815 0.335294117647059 0.0397028563359149
"13" 0.0888888888888889 0.352941176470588 0.0480292106428074
"14" 0.0962962962962963 0.370588235294118 0.0284144642082146
"15" 0.103703703703704 0.382352941176471 0.0310027221585135
"16" 0.111111111111111 0.382352941176471 0.0310027221585135
"17" 0.118518518518519 0.388235294117647 0.0411297587517706
"18" 0.125925925925926 0.405882352941176 0.0515055903394655
"19" 0.133333333333333 0.435294117647059 0.0568289284164292
"20" 0.140740740740741 0.458823529411765 0.0607526799405085
"21" 0.148148148148148 0.470588235294118 0.0554593553871802
"22" 0.155555555555556 0.494117647058824 0.0496043554536216
"23" 0.162962962962963 0.505882352941176 0.0496043554536216
"24" 0.170370370370370 0.535294117647059 0.0333909536586792
"25" 0.177777777777778 0.535294117647059 0.0333909536586792
"26" 0.185185185185185 0.541176470588235 0.0372032665902162
"27" 0.192592592592593 0.564705882352941 0.0411297587517707
"28" 0.2 0.582352941176471 0.0434038110219189
"29" 0.207407407407407 0.605882352941177 0.0484278001381509
"30" 0.214814814814815 0.635294117647059 0.0372032665902162
"31" 0.222222222222222 0.658823529411765 0.0372032665902162
"32" 0.229629629629630 0.664705882352941 0.0484278001381508
"33" 0.237037037037037 0.670588235294118 0.0496043554536216
"34" 0.244444444444444 0.676470588235294 0.0499903873881645
"35" 0.251851851851852 0.694117647058824 0.0607526799405085
"36" 0.259259259259259 0.694117647058824 0.0607526799405085
"37" 0.266666666666667 0.7 0.0647355843890948
"38" 0.274074074074074 0.705882352941177 0.062005444317027
"39" 0.281481481481481 0.71764705882353 0.0540550931454518
