"alpha_try_array" "avg_pur" "pur_uncertainty"
"1" 0 NA NA
"2" 0.00740740740740741 0.15 0.358870281282637
"3" 0.0148148148148148 0.29 0.276887462097269
"4" 0.0222222222222222 0.34 0.200895861146549
"5" 0.0296296296296296 0.3775 0.168531236801306
"6" 0.0370370370370370 0.384 0.16
"7" 0.0444444444444444 0.393333333333333 0.141183072401262
"8" 0.0518518518518519 0.388571428571429 0.120262202375228
"9" 0.0592592592592593 0.39375 0.104166666666667
"10" 0.0666666666666667 0.396666666666667 0.098946943198238
"11" 0.0740740740740741 0.407 0.0923924436107393
"12" 0.0814814814814815 0.416363636363636 0.0839185561548663
"13" 0.0888888888888889 0.428333333333333 0.0758601998510193
"14" 0.0962962962962963 0.439230769230769 0.0751902732541832
"15" 0.103703703703704 0.447142857142857 0.0678163088195523
"16" 0.111111111111111 0.447333333333333 0.070461043833398
"17" 0.118518518518519 0.44875 0.0667021685774105
"18" 0.125925925925926 0.444117647058824 0.0649646422251049
"19" 0.133333333333333 0.441666666666667 0.0623634560336413
"20" 0.140740740740741 0.440526315789474 0.059684293974684
"21" 0.148148148148148 0.437 0.0539453520713417
"22" 0.155555555555556 0.434285714285714 0.0542645292536047
"23" 0.162962962962963 0.430909090909091 0.051067574382887
"24" 0.170370370370370 0.428260869565217 0.0491958592918276
"25" 0.177777777777778 0.42875 0.0459861242674384
"26" 0.185185185185185 0.4304 0.041825032376955
"27" 0.192592592592593 0.433846153846154 0.040938135115075
"28" 0.2 0.437407407407407 0.0392863553445369
"29" 0.207407407407407 0.441428571428571 0.0353589830004924
"30" 0.214814814814815 0.446896551724138 0.0349738626490296
"31" 0.222222222222222 0.452333333333333 0.0339190956616631
"32" 0.229629629629630 0.45741935483871 0.035921060405355
"33" 0.237037037037037 0.461875 0.0339955526651664
"34" 0.244444444444444 0.466666666666667 0.033083349007625
"35" 0.251851851851852 0.473529411764706 0.0319739592061535
"36" 0.259259259259259 0.476 0.0315137243385521
"37" 0.266666666666667 0.475555555555556 0.0323845518250191
"38" 0.274074074074074 0.474054054054054 0.0350857503790147
"39" 0.281481481481481 0.474210526315789 0.0312896548812576
"40" 0.288888888888889 0.472564102564103 0.0296648476769306
"41" 0.296296296296296 0.468 0.0261309831967395
"42" 0.303703703703704 0.464634146341463 0.0257970718596116
"43" 0.311111111111111 0.459523809523810 0.023323564033542
"44" 0.318518518518519 0.453488372093023 0.0212937913033659
"45" 0.325925925925926 0.446818181818182 0.0209895843528750
"46" 0.333333333333333 0.44 0.0211880575387909
"47" 0.340740740740741 0.433695652173913 0.0205830036890224
"48" 0.348148148148148 0.429148936170213 0.0184086928432797
"49" 0.355555555555556 0.422291666666667 0.0174819030205839
"50" 0.362962962962963 0.41469387755102 0.0161190694447940
"51" 0.370370370370370 0.4082 0.0150675247811412
"52" 0.377777777777778 0.402156862745098 0.0135087433011833
"53" 0.385185185185185 0.395961538461538 0.0119441125812734
"54" 0.392592592592593 0.389245283018868 0.0115829493595711
"55" 0.4 0.383333333333333 0.0106916716516597
"56" 0.407407407407407 0.377818181818182 0.0102004290097347
"57" 0.414814814814815 0.373214285714286 0.00966481120102368
"58" 0.422222222222222 0.367543859649123 0.00977755138636338
"59" 0.42962962962963 0.362413793103448 0.0100980670474413
"60" 0.437037037037037 0.357796610169491 0.00990203568125776
"61" 0.444444444444444 0.353166666666667 0.0105129389573937
"62" 0.451851851851852 0.349508196721312 0.0106471362739146
"63" 0.459259259259259 0.345806451612903 0.0110705700440720
"64" 0.466666666666667 0.342380952380952 0.0111111111111111
"65" 0.474074074074074 0.33890625 0.0108105000485873
"66" 0.481481481481481 0.335692307692308 0.0110161503035050
"67" 0.488888888888889 0.334242424242424 0.0115611344871309
"68" 0.496296296296296 0.331343283582090 0.0114240894982497
"69" 0.503703703703704 0.329264705882353 0.0108398746997529
"70" 0.511111111111111 0.328985507246377 0.0115612179017024
"71" 0.518518518518518 0.327142857142857 0.0125988157669742
"72" 0.525925925925926 0.325633802816901 0.0117208594575812
"73" 0.533333333333333 0.324027777777778 0.0113496765482697
"74" 0.540740740740741 0.322602739726027 0.0115803787750629
"75" 0.548148148148148 0.320405405405405 0.0112481496151195
"76" 0.555555555555556 0.318133333333333 0.011214869078146
"77" 0.562962962962963 0.315263157894737 0.0108921027616994
"78" 0.57037037037037 0.312727272727273 0.0105523138414282
"79" 0.577777777777778 0.31 0.00987708277901076
"80" 0.585185185185185 0.307088607594937 0.00928270042194093
"81" 0.592592592592593 0.304625 0.00864109718762962
"82" 0.6 0.301481481481482 0.00826405411835426
"83" 0.607407407407407 0.299024390243902 0.00765029222180587
"84" 0.614814814814815 0.295903614457831 0.00712677834979573
"85" 0.622222222222222 0.292738095238095 0.00699604617193884
"86" 0.62962962962963 0.29 0.00633989990865552
"87" 0.637037037037037 0.286976744186047 0.00593139546511651
"88" 0.644444444444444 0.284367816091954 0.0053240289249141
"89" 0.651851851851852 0.281590909090909 0.00473105908969576
"90" 0.659259259259259 0.278988764044944 0.00424185582099592
"91" 0.666666666666667 0.276444444444444 0.00362887369301212
"92" 0.674074074074074 0.273406593406593 0.00358899596012187
"93" 0.681481481481481 0.270543478260870 0.00341810910581761
"94" 0.688888888888889 0.267741935483871 0.00324205746857810
"95" 0.696296296296296 0.265106382978723 0.00290063749302437
"96" 0.703703703703704 0.262315789473684 0.00287010446678201
"97" 0.711111111111111 0.2596875 0.00267117083308586
"98" 0.718518518518519 0.257319587628866 0.00203037510893745
"99" 0.725925925925926 0.254795918367347 0.00174945518365067
"100" 0.733333333333333 0.252323232323232 0.00142126559733626
"101" 0.740740740740741 0.2498 0.00140705294136290
"102" 0.748148148148148 0.247326732673267 0.00139312172412168
"103" 0.755555555555556 0.244901960784314 0.00137946366800284
"104" 0.762962962962963 0.24252427184466 0.00136607081685718
"105" 0.77037037037037 0.240192307692308 0.00135293552054125
"106" 0.777777777777778 0.238095238095238 0
"107" 0.785185185185185 0.235849056603774 0
"108" 0.792592592592593 0.233644859813084 0
"109" 0.8 0.231481481481481 0
"110" 0.807407407407407 0.229357798165138 0
"111" 0.814814814814815 0.227272727272727 0
"112" 0.822222222222222 0.225225225225225 0
"113" 0.82962962962963 0.223214285714286 0
"114" 0.837037037037037 0.221238938053097 0
"115" 0.844444444444444 0.219298245614035 0
"116" 0.851851851851852 0.217391304347826 0
"117" 0.85925925925926 0.215517241379310 0
"118" 0.866666666666667 0.213675213675214 0
"119" 0.874074074074074 0.211864406779661 0
"120" 0.881481481481482 0.210084033613445 0
"121" 0.888888888888889 0.208333333333333 0
"122" 0.896296296296296 0.206611570247934 0
"123" 0.903703703703704 0.204918032786885 0
"124" 0.911111111111111 0.203252032520325 0
"125" 0.918518518518519 0.201612903225806 0
"126" 0.925925925925926 0.2 0
"127" 0.933333333333333 0.198412698412698 0
"128" 0.94074074074074 0.196850393700787 0
"129" 0.948148148148148 0.1953125 0
"130" 0.955555555555556 0.193798449612403 0
"131" 0.962962962962963 0.192307692307692 0
"132" 0.97037037037037 0.190839694656489 0
"133" 0.977777777777778 0.189393939393939 0
"134" 0.985185185185185 0.18796992481203 0
"135" 0.992592592592593 0.186567164179104 0
"136" 1 0.183823529411765 0
