"alpha_try_array" "avg_obj" "obj_uncertainty"
"1" 0 0 0
"2" 0.00740740740740741 0.0117647058823529 0.0236479485943344
"3" 0.0148148148148148 0.0317647058823529 0.0328314955289634
"4" 0.0222222222222222 0.0629411764705882 0.0376283004365553
"5" 0.0296296296296296 0.0970588235294118 0.0429382868821601
"6" 0.0370370370370370 0.125294117647059 0.0447557341588758
"7" 0.0444444444444444 0.144117647058824 0.0475722144209716
"8" 0.0518518518518519 0.158823529411765 0.0505120403397674
"9" 0.0592592592592593 0.177647058823529 0.0515259442585921
"10" 0.0666666666666667 0.191764705882353 0.0505950056959883
"11" 0.0740740740740741 0.202941176470588 0.0511139071619953
"12" 0.0814814814814815 0.215882352941176 0.0480692183220834
"13" 0.0888888888888889 0.228823529411765 0.0479527396573096
"14" 0.0962962962962963 0.245294117647059 0.0495020819590064
"15" 0.103703703703704 0.265294117647059 0.0525435653114246
"16" 0.111111111111111 0.284117647058824 0.0591523784781873
"17" 0.118518518518519 0.302352941176471 0.0579374740561193
"18" 0.125925925925926 0.323529411764706 0.0576229229063979
"19" 0.133333333333333 0.343529411764706 0.061847410886849
"20" 0.140740740740741 0.366470588235294 0.0624855371053888
"21" 0.148148148148148 0.384705882352941 0.0633548800839353
"22" 0.155555555555556 0.404117647058824 0.0629314301015077
"23" 0.162962962962963 0.422941176470588 0.062953641848463
"24" 0.170370370370370 0.436470588235294 0.066456626237031
"25" 0.177777777777778 0.452352941176471 0.0656709748856733
"26" 0.185185185185185 0.465294117647059 0.064272300906383
"27" 0.192592592592593 0.481176470588235 0.0627785116022687
"28" 0.2 0.495882352941176 0.0659683463907134
"29" 0.207407407407407 0.512941176470588 0.0664040123215414
"30" 0.214814814814815 0.528823529411765 0.0639451855368848
"31" 0.222222222222222 0.544705882352941 0.0650963210906572
"32" 0.229629629629630 0.561176470588235 0.0616776400179167
"33" 0.237037037037037 0.572941176470588 0.0623539501482285
"34" 0.244444444444444 0.588235294117647 0.059119871485836
"35" 0.251851851851852 0.6 0.0620054443170271
"36" 0.259259259259259 0.608823529411765 0.0616521340660295
"37" 0.266666666666667 0.624705882352941 0.0601630025196718
"38" 0.274074074074074 0.638235294117647 0.0610825871325506
"39" 0.281481481481481 0.648235294117647 0.0631116742722788
"40" 0.288888888888889 0.658235294117647 0.0612654182203504
"41" 0.296296296296296 0.668823529411765 0.0600903401069654
"42" 0.303703703703704 0.678235294117647 0.0611283461704375
"43" 0.311111111111111 0.684117647058823 0.0612425941837121
"44" 0.318518518518519 0.692941176470588 0.0617682425493402
"45" 0.325925925925926 0.703529411764706 0.059661295107168
"46" 0.333333333333333 0.711764705882353 0.0611540705825613
"47" 0.340740740740741 0.719411764705882 0.0607843137254902
"48" 0.348148148148148 0.725882352941176 0.0632444479273226
"49" 0.355555555555556 0.73764705882353 0.0665827300055355
"50" 0.362962962962963 0.744705882352941 0.068036672834892
"51" 0.370370370370370 0.75764705882353 0.0675520529473198
"52" 0.377777777777778 0.767058823529412 0.0641770644902435
"53" 0.385185185185185 0.775294117647059 0.0633328090572827
"54" 0.392592592592593 0.784705882352941 0.0580580014883521
"55" 0.4 0.795294117647059 0.057000877155574
"56" 0.407407407407407 0.800588235294118 0.0534667252911752
"57" 0.414814814814815 0.807058823529412 0.0515937326634597
"58" 0.422222222222222 0.818823529411765 0.0492365963917331
"59" 0.42962962962963 0.829411764705882 0.0505120403397674
"60" 0.437037037037037 0.835882352941176 0.0496712480461061
"61" 0.444444444444444 0.84235294117647 0.0500811965227516
"62" 0.451851851851852 0.850588235294118 0.0504566543139662
"63" 0.459259259259259 0.858235294117647 0.0516038932437262
"64" 0.466666666666667 0.865294117647059 0.0517391769815476
"65" 0.474074074074074 0.870588235294118 0.050856836426692
"66" 0.481481481481481 0.87764705882353 0.0485215337778227
"67" 0.488888888888889 0.881764705882353 0.0483880889382473
"68" 0.496296296296296 0.888823529411765 0.0514682539153203
"69" 0.503703703703704 0.898235294117647 0.052116103248596
"70" 0.511111111111111 0.905294117647059 0.0534667252911752
"71" 0.518518518518518 0.912941176470588 0.0525335864745079
"72" 0.525925925925926 0.922941176470588 0.0533358235761293
"73" 0.533333333333333 0.932941176470588 0.0508705796606753
"74" 0.540740740740741 0.938823529411765 0.0521596771921009
"75" 0.548148148148148 0.945294117647059 0.0537015442946887
"76" 0.555555555555556 0.952941176470588 0.0494632332460307
"77" 0.562962962962963 0.961176470588235 0.0467159224172113
"78" 0.57037037037037 0.964117647058824 0.0457138456965896
"79" 0.577777777777778 0.967058823529412 0.0444933497663392
"80" 0.585185185185185 0.970588235294118 0.0422200330920749
"81" 0.592592592592593 0.974705882352941 0.0403187121075782
"82" 0.6 0.978823529411765 0.0387855194836625
"83" 0.607407407407407 0.980588235294118 0.0374420666754075
"84" 0.614814814814815 0.984117647058824 0.0353287609735691
"85" 0.622222222222222 0.984117647058824 0.0353287609735691
"86" 0.62962962962963 0.984705882352941 0.0350954997637364
"87" 0.637037037037037 0.985882352941176 0.0345939664048719
"88" 0.644444444444444 0.987058823529412 0.0319247306023514
