"alpha_try_array" "avg_obj" "obj_uncertainty"
"1" 0 0 0
"2" 0.00740740740740741 0.0411764705882353 0.0284144642082146
"3" 0.0148148148148148 0.0588235294117647 0
"4" 0.0222222222222222 0.1 0.0284144642082146
"5" 0.0296296296296296 0.129411764705882 0.0464006257498009
"6" 0.0370370370370370 0.152941176470588 0.0411297587517706
"7" 0.0444444444444444 0.170588235294118 0.0584958191771620
"8" 0.0518518518518519 0.2 0.0411297587517706
"9" 0.0592592592592593 0.217647058823529 0.0397028563359149
"10" 0.0666666666666667 0.229411764705882 0.0434038110219189
"11" 0.0740740740740741 0.264705882352941 0.0310027221585135
"12" 0.0814814814814815 0.288235294117647 0.0186016332951081
"13" 0.0888888888888889 0.294117647058824 0.0277296776935901
"14" 0.0962962962962963 0.311764705882353 0.0397028563359149
"15" 0.103703703703704 0.329411764705882 0.0411297587517706
"16" 0.111111111111111 0.341176470588235 0.0372032665902162
"17" 0.118518518518519 0.341176470588235 0.0372032665902162
"18" 0.125925925925926 0.352941176470588 0.0392156862745098
"19" 0.133333333333333 0.364705882352941 0.0372032665902162
"20" 0.140740740740741 0.394117647058824 0.0558048998853243
"21" 0.148148148148148 0.411764705882353 0.0480292106428074
"22" 0.155555555555556 0.441176470588235 0.0415945165403852
"23" 0.162962962962963 0.458823529411765 0.0464006257498009
"24" 0.170370370370370 0.482352941176471 0.0540550931454519
"25" 0.177777777777778 0.523529411764706 0.0515055903394655
"26" 0.185185185185185 0.541176470588235 0.0667819073173584
"27" 0.192592592592593 0.582352941176471 0.0704246470434038
"28" 0.2 0.605882352941177 0.0786760888146623
"29" 0.207407407407407 0.623529411764706 0.0744065331804324
"30" 0.214814814814815 0.652941176470588 0.0647355843890948
"31" 0.222222222222222 0.658823529411765 0.0607526799405085
"32" 0.229629629629630 0.664705882352941 0.0623147003218459
"33" 0.237037037037037 0.664705882352941 0.0623147003218459
"34" 0.244444444444444 0.682352941176471 0.0496043554536216
"35" 0.251851851851852 0.682352941176471 0.0496043554536216
"36" 0.259259259259259 0.688235294117647 0.0558048998853243
"37" 0.266666666666667 0.7 0.0647355843890948
"38" 0.274074074074074 0.7 0.0647355843890948
"39" 0.281481481481481 0.7 0.0647355843890948
"40" 0.288888888888889 0.711764705882353 0.0647355843890948
"41" 0.296296296296296 0.711764705882353 0.0647355843890948
"42" 0.303703703703704 0.71764705882353 0.0723101526062187
"43" 0.311111111111111 0.735294117647059 0.0635366735138025
